Time (hr),Latitude,Longitude,Wind Speed (km/h),Wind Direction (°),Pressure (hPa),Temperature (°C),Humidity (%),Distance from Land (km),Cyclone Category,Cyclone Direction
5,66.32376141822633,-153.0544138251973,144.05837787429118,29.33555986228914,998.8962466558512,2.300670120867025,25.010809072853483,403.263310361442,1,0
5,-5.025989757597628,-45.340741971886814,233.9214645048781,253.3043465662111,930.6511590345006,-6.831587637982852,28.327251668769257,422.838126518986,4,3
20,2.557291405911528,-0.7199136584117127,102.81114774244888,44.85761443212456,990.2739387569424,25.52848852917988,77.19023454034931,338.30524901886486,4,0
15,60.4451465312105,41.6339633843499,158.37042614985796,156.89169180109133,922.0594151312476,18.804884150160355,29.083325445258048,306.5212685429821,2,2
4,42.94070966084311,164.89242708825964,132.29174741855297,265.00538634656533,967.9078676536292,0.6302258622019306,53.14121412310052,416.4033980498112,2,3
16,-42.27317960093808,-60.91638472547774,117.2018821680954,332.35161928320986,969.2285627659774,36.73802948327816,89.72317248276897,372.6550510549285,1,1
9,-86.95919608712668,93.9146587478188,164.43053825271494,314.4909818504666,1003.4564934858196,17.600960928710084,62.8901384954537,490.1276433385098,1,1
20,-3.653970743961765,11.288743054158571,161.77858023376217,311.0521182548856,1025.2690087711037,18.592935412869668,46.94197481735526,230.32265191807983,4,1
17,64.60421869721546,-100.76762444870994,121.87332017680012,129.0592141491265,948.0753404095684,4.938025728990507,38.47408524473293,135.28426901203272,2,2
6,71.25024180422918,41.50995448635328,220.11265931320835,333.7814897450496,906.1771914238128,33.96923949231804,63.20262252952538,2.196624120740509,4,1
2,82.12071547370769,168.1834241842933,60.63442154990504,246.1184360972661,907.045555747636,34.56954484877124,47.21085455523341,164.9297815054257,2,3
12,68.32138277030063,-135.24901226954194,67.04767903346158,319.1355667005148,1031.223643243086,25.757342430566005,96.71419472248824,413.0992824087013,5,1
14,14.4078399536577,2.620715237722436,248.1562519933476,32.012844207554586,972.9488790422964,-5.036257926125566,21.08179103558736,16.788441638106722,5,0
19,-9.970992137501838,-161.42099250580983,199.5365824102358,14.240937299540503,937.2018874633652,-5.7807159144923705,95.6201229593529,345.3613758629569,5,0
18,49.47297237613782,-64.36213239730958,210.7857806860197,154.67269868671374,904.8430091098952,13.46900168044352,36.90511469694162,22.387030832880573,2,2
2,43.16789418580737,43.41696393383685,170.54021502775944,298.085438642558,979.3146507068504,-2.894548327420906,65.9374627868099,237.964460641094,3,1
3,6.865817414661791,122.78049697107168,133.97208520529196,147.07178370791763,920.5642169780266,6.595989747461481,41.097257982760894,211.1847185790287,5,2
4,-74.28107293947556,82.91823182138558,175.8453757464615,318.4729683716866,962.55421008001,-1.4328208067440809,85.40038836000718,468.2641218822729,4,1
0,76.69464242164537,-13.371559842429406,68.5169411217426,84.51842557863827,977.4116572524106,5.505767875079208,75.92556406555688,159.86855606131246,5,0
3,-7.991543249700811,147.32019255749276,201.5538336604326,14.163888602610154,934.3800488694836,37.14564410421231,38.74757751888993,267.55548449251376,4,0
11,-24.59991925507242,-71.02272059144256,158.14860942876987,274.0630635121407,929.8255209258152,27.66821592229995,65.1934482453466,310.1583718485514,1,1
23,23.322131130378907,91.43402768105987,241.34637810761845,225.42061992852703,902.9712106039289,-3.0847168248499663,92.68772684709278,144.94081922889802,2,3
9,31.29083301005585,-9.356752170841505,177.49505154152996,158.4326007422342,987.8281177656808,23.445773171105408,37.9222394541429,123.95132390493252,1,2
22,-52.07617493454574,143.50887168219924,80.33850743569022,304.2927685596477,930.0661816584644,-8.47466830283958,85.10677409756187,143.173335705304,1,1
20,60.6489920657921,107.07581579535366,145.51002299560935,296.7032542367896,1031.7342668741774,39.18124707820864,83.43774272285668,64.24545192461811,5,1
19,-37.81132314077199,144.52907807055425,61.564449843864224,116.83231912448572,990.5664824663772,16.584752347599434,50.62802084314937,57.87932263657592,4,2
23,-56.396893335423,-102.8707743808536,199.0859118583743,301.67060392272305,983.4621494620576,15.270665282895088,23.067603909340928,296.0195479277727,5,1
12,-16.848026486190463,60.53415556183487,150.3663043136635,124.25702850735205,975.7026996912203,2.016755831658088,33.354291733350856,50.2948035112144,2,2
22,41.50081456154373,85.84682690939042,123.9306739584739,223.88501457126543,932.2965117586356,12.89167477777656,57.92363003677529,96.64650199704322,4,3
13,83.78247211916462,87.26913550173373,243.70987633440785,69.2991364753099,1045.4115666415487,16.312034907990007,57.648799838371694,85.24743797157997,3,0
22,55.67062758685799,1.4401621682415282,238.119703793476,95.10918616745192,1045.0566944211623,22.90989059607464,28.462917664846792,69.23323006581312,4,2
4,79.2627079806345,-175.94981195473707,240.56639936522396,161.23612189362925,948.1908636869746,-7.704408397505993,42.94534703385811,70.64467903302746,5,2
3,-64.69095526622517,-85.88491780713302,94.19404844338204,113.25457584429168,1016.4324336034462,7.10875213694602,50.22793713670115,398.8525454811698,1,2
13,-77.18817620453818,-63.6116849984228,195.7139191437984,46.491279541488254,917.886909856634,9.349855746221944,85.33392531741184,120.94737627309672,1,0
9,10.386857143200814,126.73318222143416,239.0764274404912,173.63622664936696,1017.079326844777,-2.5424926473271183,91.86572679214731,109.578376234286,3,2
16,-37.74645305207382,122.71889415751929,164.17405134132673,184.0886678365661,942.9497899456928,1.989290441226164,68.28324632284321,64.4476086573732,3,3
9,59.049895134469125,-142.31516254639803,92.83206878663424,57.13413590674957,943.3701713950886,1.8336290897180727,41.895734424346536,350.2817121771829,2,0
6,30.957816852418688,161.94091743765273,213.56249277645244,62.75278993535332,976.0849964171398,30.518783367406712,74.8525571343472,70.80995168875614,3,0
15,84.73106951744299,-114.31530480546326,225.98364946534235,10.564947491056875,958.849344250312,24.3611249549506,95.57367250632704,27.890213549489896,2,0
0,-44.13737596836524,-30.83059753166839,190.6470772773028,10.926223882758167,917.6746714460686,36.13743297784939,28.80721227480425,498.5787308229226,2,0
16,-2.558859416058169,-102.54349220012806,108.71057550711924,129.10723463263753,988.9615714394932,5.494729811883861,42.46584821509083,284.28928378140046,2,2
20,0.2232859365635846,129.7196887785687,88.13877973089055,52.7948419028666,932.0765414073406,34.08307860876115,63.7448176203956,349.2911214809472,4,0
8,-46.948176925672286,89.78473146935227,174.8539602393435,330.87299233172547,966.6719671957284,33.19008825495239,47.28457936296273,439.48181851818833,4,1
5,16.216811907841404,-52.729629520390574,146.56010496048958,71.78910218020853,934.6516034746272,12.397934406546131,89.15215153063667,1.243573701894651,1,0
18,-10.20852250573688,65.47630536937996,183.7565448826544,23.746171555651216,1028.637786243983,21.48640905198638,40.91306020129252,401.9841324959076,5,0
12,-9.590119921822748,-113.62792169824476,72.33993309247319,145.5011573014281,950.7032515908104,19.89765952424313,90.63073359188029,345.0926267174731,4,2
2,-24.707403364952956,-42.373046744639424,77.18271020961276,69.28773867621851,1033.123623774895,5.3914093929987565,86.60549365279225,166.37884168498695,4,0
6,-86.95271656340368,-44.24126819828104,122.57791119537433,22.2369618867727,948.9145865338955,3.1035699438512783,33.4458172180726,28.192667973668986,5,0
21,3.977142644662024,-94.34279458029678,101.752057525775,270.9818890241682,926.9245608079966,-1.5520294671035852,27.52348930612701,276.5729883219093,1,1
8,-29.6553895739404,135.47233784983774,173.8677262185342,200.55545883479724,986.4951964023744,31.883262748174083,74.15514558363213,153.56644902622074,2,3
21,-89.76242358282066,64.38446477248542,123.5081058724376,20.523887317861664,983.270666438362,16.676459300166893,51.9426499187358,18.719090346942743,5,0
4,-34.570132620852235,-79.22184819703226,186.7941572295768,168.48682132263949,992.8370335669435,6.91828290447852,38.5847174893004,466.910978563954,1,2
9,-39.84690004384375,-92.83652617354656,203.75968042113797,13.979846687623066,945.3209397864524,15.499627309249256,93.1974148686589,23.600182141054805,4,0
22,-19.17933241974555,-173.53675044027395,87.43351404383634,127.55311330105212,947.9953373795056,-5.970479803685849,27.093039620065447,249.28893846080305,2,2
16,-66.26664186418856,-55.23038863475233,233.9647670830122,130.78322103945902,935.614512529138,-4.700841359885501,86.48226491897512,358.2441300274556,2,2
11,1.383088434315198,9.63766199351454,207.43196805731404,296.273880335038,1039.2601455337494,27.967616792344717,64.90286404330402,260.5106632725091,1,1
22,34.6392634532634,-80.0240609129845,175.35616043085508,264.70259926093536,1002.4433597345816,35.062202549233355,29.756557193394784,491.86695874913295,4,3
15,23.433402429823047,72.1649795147172,231.78577094962748,322.89974999094017,1013.438362319132,6.013425317669995,50.00735376145744,302.3129826816191,5,1
2,54.67589056245433,-31.770169555944136,103.17374992383992,50.58631065244335,929.124471016134,10.458664515643289,62.74911835795211,292.3573957339292,2,0
21,-8.638508162325394,-66.12557867615958,134.3426403944036,192.1551683264179,999.2367436299742,8.68629456381218,33.78335161729428,315.281817868793,3,3
8,3.4365114611510847,158.06075716451926,67.15739608012032,7.268568362359549,1014.3996475893478,13.95214720740976,30.2160957466522,486.6988003426953,2,0
14,55.872349354617,-85.39168417626993,141.23636423142156,297.18792089284034,951.3684160614356,10.699100358623912,41.83388943503924,162.93627843793578,3,1
4,-13.013789252537066,-36.627256765203725,151.28014591954417,131.96890413880283,923.6538910518713,9.311893600188078,64.88814830861706,418.3832175886665,2,2
22,36.28788298192745,-42.3753161325221,173.21338473201234,24.95039276837461,1004.5506374266796,22.997342932203303,81.76020617498355,42.98799719705804,1,0
12,-11.771573630761466,-93.1685955583506,62.807842616873465,116.87660437185352,991.6715388050204,3.605632281780899,96.93531808254544,328.52188766034163,4,2
13,-14.807484987918729,-101.70837366825,56.49320384674048,103.2884686374034,986.3427372213296,37.13170457314019,31.869717967193417,287.8446855990292,5,2
19,46.837012415248864,-71.1431932271747,133.97803305621937,275.76043226054736,927.3849968858342,5.423823730691993,20.68473629893949,315.95016758200103,5,1
14,-58.529355216082,131.12502117522513,87.82666245518504,45.58011187891002,939.373813565692,0.728992520978192,98.55025743851336,221.77284480786247,1,0
15,-29.05452505051676,96.1498394025446,201.75766843049257,200.07911589754377,993.732679378444,38.59531867801973,30.96726911865611,352.5320816275876,4,3
22,-49.64899018555768,65.1598250976188,183.74725682704604,285.81090728313313,992.0379336127522,1.4402664961104072,80.15857140749154,332.1541497856911,5,1
12,-25.36021026583252,-15.442922648702364,115.16539487661038,266.2337158352515,983.2084250222666,16.833839417886935,81.89029025883106,426.2833184630034,1,3
16,-48.53253197411568,2.791434467737247,59.15665303266656,336.9258427919048,1015.2209048980868,6.445936832478044,26.750657213635183,456.8736844305621,2,1
22,14.29301359559784,-83.83001562235428,86.48872476870352,0.2267101408942107,1022.1985796854171,-6.126248246666213,84.90194059681913,103.42825476893935,1,0
7,53.67074447121215,-153.24627101906967,188.3358685226222,127.36855257292648,941.4771203064907,37.64562963587009,39.9639518269951,371.0430057383307,3,2
20,51.59035101922234,-60.82539958062638,248.03297866739533,133.05007769191045,923.6411346436764,8.713147691892328,83.46731426274874,272.3467611383001,2,2
1,-24.38982638121736,-1.5898478427481848,115.29208101991644,11.991027916564798,930.1751676152568,22.24096743003247,45.48199649781015,147.56524557203997,4,0
4,87.97687306096711,-159.36730325304032,210.3992573930787,294.2159782292384,942.1963193897589,33.11263846585319,80.0433743919378,95.6510190690542,4,1
5,16.89378564704414,-148.23601125944168,223.41929831975145,248.0006424193681,1042.1622858913754,17.649219845113475,87.20361919031707,120.31731940115893,2,3
11,-18.107945679906948,-85.3109161615558,59.63617443169542,190.1096605673204,920.5743172607268,25.64271168361356,20.35299604248753,202.03732582683224,1,3
17,60.39707026345658,-47.85106550660584,233.2443195844429,145.80681725958672,1031.814223668802,29.230310991219383,61.85997358309727,242.1865409603306,3,2
21,41.37732227567534,-38.40594799726614,143.24054087399088,322.3496493850233,930.5066188806246,9.077220796595316,47.353837949920745,158.31197682746995,4,1
21,44.8695606283388,-137.56101613631816,242.84844130743355,95.207480104846,952.2668569574032,21.438821151945834,87.51077365482429,188.36151083456565,5,2
0,-54.69491704790311,-98.70431236747604,157.7111654906232,120.43493660915546,918.8808995094467,0.2979175511531355,58.62068045960514,455.9476599038939,1,2
16,-5.701624673660078,-85.80698925710085,97.02870197972956,342.94732270490715,915.504052646364,-7.233176757961759,50.584474409396336,95.4277171959066,5,1
10,65.12906354842849,-155.65144456755138,244.93366148152555,23.265008434049754,914.2714564684308,39.3362854717664,31.81875874947341,22.02689001662656,4,0
9,0.7268413731763133,-62.60410778770898,98.66098282319338,281.02042683675506,951.4138359998692,-5.369766508300236,42.65084639232609,371.3709061682962,4,1
18,33.02149381578906,-154.0002338080174,226.49564551950075,258.501505746256,978.5538133491342,11.43611940949592,99.52241031621912,168.27325326702464,4,3
13,15.828071946167626,73.24482351948123,84.62569894371,324.6798341344717,930.121131001854,-6.629734957900448,88.53361264558069,128.05842367683417,1,1
9,61.62422178930876,-41.02280403936825,184.9535145513256,32.602797713921355,1039.9011347169446,36.13497693208538,44.52026764745525,473.7101101825445,3,0
14,-38.77904884291153,-62.36913982378511,132.2583217772388,349.3598280560027,987.9628170251352,-4.54044069390325,69.44167915249481,184.282405559696,2,1
18,13.585550019545678,-134.45201825870151,244.403634630289,10.38165636785353,1032.7597132425612,29.325362654406952,99.83098779860028,209.66139998798016,1,0
3,-67.81775975823528,-98.45868403983752,86.95452622785092,121.57323901159388,922.3228175471326,25.787407038578337,75.13342841710809,304.3946878543315,3,2
1,34.237939805904205,-96.2261247819155,131.7589346016162,30.537545120706508,921.5241732109226,-7.74790193962517,47.11222898685619,196.98872461614624,5,0
8,41.75421090348817,174.6735173543891,177.95526480874824,18.42343005979101,1027.01290531242,26.06343348054613,23.24375762758033,413.0376355939764,1,0
9,-82.28928218598028,120.72577662305758,245.52408465508805,347.2995863489215,985.197203185304,38.46550797885417,83.94187195638955,223.96797130139595,3,1
10,31.642373453037308,-174.50557501196462,110.7726153262681,259.08057041779347,1040.7880192906632,16.05034556086336,42.84082616310792,192.7177476415893,4,3
13,-15.355772250158452,42.06117267665272,129.3742102089555,182.0483444611043,922.0345278521628,4.475104487318863,31.49533189707749,286.161425133858,3,3
6,-67.66256230025718,-87.87236528810745,142.35839746447192,38.94806763234277,903.9026969431296,17.24863553592747,29.22667230765116,464.43678919288567,3,0
22,-14.41664141427583,-142.42430562494965,100.54009825923522,189.3684301286021,1037.4840823628278,-3.9495688029445217,28.571066509960097,267.1952064694007,4,3
14,-55.03807265479529,74.01591472311168,213.47094008072844,115.2187984807527,1004.8255657871828,37.79810989208945,29.116192043152047,155.0698235791922,2,2
21,-15.199284217803026,-132.62200219139427,68.39912115046054,97.7714198552837,1021.0752072524958,8.266569083007688,61.2752214581091,170.78681826764446,2,2
18,-20.81897496746501,-20.25331936929516,190.9579863412605,222.51727698615417,944.4021020398724,12.850137676058957,81.08558690508039,98.74002313576092,3,3
21,42.91049464849036,47.57945934237273,156.7857939915071,284.7330788656737,900.459962922467,10.069733550393044,91.4169703436992,313.6524407402502,5,1
14,49.35880046994458,19.61811221579592,98.3853911971425,159.57317430911854,972.4319774323594,-8.607351481030598,74.88633543351939,14.540731698675424,3,2
23,19.265157789218406,171.94647538898744,148.56609470680974,177.58747931860296,1048.5014123677036,-8.282328894044134,27.653166390607893,343.6039729511805,5,2
7,-85.91636840715944,102.86734072410816,215.989818438841,234.5143578152507,1036.130612560178,18.118577971652808,95.76795926544682,448.5729217780464,4,3
10,77.58401023277892,98.70961540589632,139.08832078442526,44.86969535581727,910.803417756614,15.116225174425168,20.458530211668,325.7256803672115,2,0
8,33.521990417360584,-51.98565813082874,74.37955298299543,298.2984128068875,928.1675489960292,39.32477705998824,80.18593997924881,421.02773971263593,4,1
14,-83.84481901418602,-176.97762284970898,58.16039242630396,301.2979159718385,946.6841845678216,3.1617576639749387,98.58825095072518,42.51402017988026,2,1
0,57.389921858541214,84.3879346814478,205.55925882271137,194.77678102670612,1024.5600682914576,8.423882910346922,91.5477917703992,367.2557956147691,2,3
0,-53.9520921507607,179.90355034644205,116.08662916680812,67.52163029431763,1023.707164761901,39.39311244030213,77.28836947342265,379.0840779763049,1,0
18,14.259814122799227,-33.883521212298405,236.2489393148272,180.2748865576557,927.7506754250782,-7.605866238733641,61.99178899804066,170.5112688752564,1,3
2,-6.005813408966318,174.78665962456228,173.42943620010448,38.138141457650086,979.9620115717112,22.13175343719586,99.9625865434469,351.16400371099627,1,0
9,-14.4290191760862,-128.9850805676353,137.2567782336326,274.7842191229133,975.269229881622,-4.917716108302303,70.01686952676789,216.63691332514483,4,1
7,70.14846962239156,-73.25555341078173,162.89298403014251,112.01540109148463,962.142074369692,37.31993713344888,86.44801602118837,359.8340238802392,3,2
14,-11.274967518729357,-118.53830457271056,141.42652898252652,111.99407511526351,980.3880683852958,4.40440437246639,34.529693477946225,348.6680231013396,1,2
9,-76.43805883683287,-8.936649746346319,231.16221647665728,340.2175722845776,943.9183296038688,30.704882113963507,71.19294500773547,150.82404988128943,5,1
0,80.39497089869147,106.91330454259936,141.60437387345817,151.86909954168323,979.7323758987764,35.562826804928655,21.067943080303124,14.059856265602688,4,2
17,75.69634162313295,-57.361791046336606,70.81290171774947,284.247106495018,1002.8412274613436,32.35079559347682,84.6614646952374,389.5347800870375,4,1
1,33.197884124687775,146.24241737467372,169.41760783169173,229.3785657569424,909.375491600151,17.84510199053055,53.01923312293156,146.79925391100596,1,3
18,-5.779344936235503,16.138948798722623,174.5962092300638,113.82325367373612,1045.095884981355,38.67082875070497,40.6357193662242,287.5997233615727,2,2
12,-73.28529487016617,-12.447211052924189,203.06601455860687,44.564673761047416,924.7955398450188,23.830275116188236,40.71064420550218,312.56199257231924,1,0
21,52.334661343945726,103.33290319029948,236.65682831020175,287.1872304951453,954.0447994829566,29.307306703918456,98.38393042306537,442.51686518860106,1,1
0,-76.41397540367478,-143.48034106495754,138.61633642469008,274.50132504781254,970.5941043768383,2.20605320673409,89.28873920437522,14.365771987846388,3,1
1,-77.65182271887377,98.5508896358429,120.41532132146116,60.89909494759315,906.1476660792936,10.918659120332556,83.09603944106297,266.4610911454927,3,0
15,6.729091639086263,-92.5372799377824,148.15420314949984,89.68171698435431,982.2542753373856,19.909343651140887,60.42136368366158,317.07058583085274,2,0
14,-61.17691676676476,-78.90748301403448,230.03978038225944,275.84542886199483,1030.4960650448422,-2.709396417678608,51.92764978220976,305.4657917106125,3,1
12,-88.60855187873719,35.80335839522874,245.996476367304,354.1071259773417,1035.1527244421166,38.286427316782735,67.27588069093663,379.3592969510916,3,1
15,-13.839582420758475,144.69639301663386,244.2470013227484,303.7108631829252,948.9287441383908,-4.514620273218792,63.62567115061435,30.68976666746448,4,1
16,-65.30089831018813,28.226501917511342,95.93910256104562,246.29455836615784,983.8194913013992,26.64301637171569,90.9546442510455,114.66930461110152,3,3
20,-61.107225249475576,53.62176556601531,149.37907231237526,329.5533387081882,1016.5196147414572,-7.099105140599695,97.84728038299886,320.2764630705648,1,1
6,-76.15608502763976,99.5740522578987,101.89480517100228,102.68484074192595,937.9268567829272,-4.867985891669554,94.48184518160576,168.83346879202932,5,2
23,-53.08312432975021,-86.64308676270477,123.5965564734094,3.474791745787309,979.270876216264,21.16667422848676,81.4433148383928,129.81764342907042,1,0
16,38.78715235939009,117.80412220949133,56.33682110830942,115.54850625143476,955.0082399497272,12.624137197264588,52.435272563957945,188.48746201639187,3,2
6,55.606915299202456,-29.534346335826086,82.12023585431669,349.8963546583502,956.7262439521488,-9.817804066094755,80.9077598135876,433.0877494804408,1,1
12,-8.543944074725886,-116.7639503431815,129.41519093740544,317.5093189237027,914.120629901966,9.683295996831555,82.39001911105305,106.26766918578556,1,1
4,1.179686858655188,-53.95749139399501,122.94092644461288,18.1282521949993,961.0334452655298,2.50450742301188,33.59821289979009,400.11700172118674,1,0
16,-84.12209377304353,-91.39279978143888,105.76651022626764,180.7050352604513,924.1318885204668,33.57922058088523,85.51881969503984,180.24130609942324,3,3
2,-77.52307295316297,-97.6631021511675,96.06191541726068,28.44355115074561,945.1905108686832,25.404408761549824,92.97505219076548,334.6982833644226,4,0
6,-43.63780938308695,-78.27724846110019,199.79114288947804,284.05131026863177,949.5421654349918,26.874990183907,80.10427043810586,72.2373278186026,4,1
16,7.901715728366554,-114.86490669284778,108.90993996227824,134.14160663553525,964.5899918234168,37.54745799250977,74.47675484147734,83.56954886425278,5,2
6,43.119206772298725,60.37263254975144,191.30872629254867,328.30023238942425,1037.5370608439312,25.492981034385583,37.40648012471519,65.92757410710043,5,1
20,18.900551040845954,28.79703253264219,123.72502181633276,19.602895683804643,994.6495628476682,-1.9714234678061064,71.01955247101048,421.7236756037538,3,0
0,-19.41698610237812,53.43908147403425,210.39584781511152,264.2387304198704,1046.169305773215,36.86560059590879,70.4747359494541,350.13417345178885,4,3
16,-68.70166685943512,-56.259099421862246,83.44666974706843,143.77167702932482,988.5977274388204,-4.344615673397358,50.00875140888611,440.46723509540703,2,2
16,50.5391822796941,97.10402492665594,81.52077607391564,96.5615095111162,1020.8235064650694,-0.3695952258930006,29.027123455982338,312.45259158177606,5,2
10,-24.51851071216973,-133.34085325650068,185.93445340820088,186.28168972193328,1025.1227199438438,4.257237549881108,54.71611419298551,321.33917160854435,4,3
2,42.48972260690212,25.609215406089675,232.98304836177104,174.77521125449667,1010.8505706840192,-1.244968669481052,93.66019700543504,263.77753772084947,4,2
14,2.3361915445815384,-80.83692999126939,78.59734096657427,125.57192323363569,1000.4872458707551,-9.083933517817323,82.50346217752728,29.355652227152863,4,2
20,42.95916964112854,9.939564251140098,64.74092356876339,233.58835334947543,962.6872487754702,12.957801989271877,48.34009942525139,17.651868044168463,1,3
10,73.31212106146293,-63.490616913513904,236.92744136436477,238.07384926698847,985.091421780753,24.398415346581523,35.683613046343574,246.7033121669924,5,3
15,75.78531288968435,104.58423543286632,73.46538877316388,27.76974623916037,929.0575010449348,11.061361765858924,56.84694939882904,248.21004816858,3,0
21,6.31922040010862,140.85786198171405,100.07338395313654,214.34942583874744,992.7369969575162,1.738756048623184,80.64397096769704,111.9217000560715,3,3
8,2.0715056578149813,87.32924041378726,235.8988334840161,255.8646461651645,977.14447831475,34.145189162296724,74.81901464623053,294.11720219921887,3,3
23,-42.1778762094893,-116.78986337427116,210.58357859204432,27.31984513177064,1020.6487883464432,9.415039828027492,90.64790639389504,449.8465855610801,1,0
23,78.44396967527246,-81.04791658018956,118.55156273145876,237.28703015582292,1035.381543667832,31.94410527373733,44.92139727450613,391.40363275276536,4,3
0,-7.574549904068235,150.96890358662966,240.90554393131868,289.4318056157228,919.9191827689372,-1.0750707691470147,59.5556216784417,283.3082600557348,4,1
21,-67.03357692827211,-22.600754043047544,163.6097026397475,299.4998362530192,1003.6361702423094,6.669078065780042,40.5815080619854,131.23222598736905,2,1
15,-12.113115367221011,158.82494736573608,64.44965252553865,14.993053503393217,1042.5069462095817,30.175492380945386,81.8681004771863,119.54551355456472,1,0
8,-67.13041495715929,-38.71739200958396,190.61337545356287,251.07029038351592,1037.6821256125725,-8.477676149825793,53.604238858416224,415.9050169233069,5,3
18,0.4557031662735085,162.63887781263895,157.45547156466037,286.91156553176074,1025.1639375455466,36.02449316222771,54.26450351428048,184.0154543137245,5,1
11,11.029592674118192,153.26603558399916,164.5176101038311,142.85620741948213,907.2511500650364,9.827806187147708,85.17822209187328,306.9667046086183,5,2
18,-29.20396293115464,57.78968039518185,248.82084886509296,195.42267512189815,937.8726174959808,38.89909476663597,78.3900614069841,442.7596459753608,4,3
21,-77.10288943833277,-176.822262553859,80.5028566599083,95.44160744706976,922.2432697080914,25.06799544522662,57.743727028873096,184.1504910665876,1,2
8,79.83063641398303,-35.87951448866272,181.35918005757844,111.68683984078844,1039.040169125536,37.46963094478826,50.12707025144989,351.5456948822701,5,2
6,49.20356042701732,148.04464669041448,141.74821944593833,180.5830377357489,1012.3334723318544,-6.689488005768887,75.070310292498,400.8071836003912,4,3
13,60.99859449092179,138.63970407892128,104.37862497759912,54.409797050235184,979.7676954495412,26.100711619679718,95.39201248368607,74.59182627689842,3,0
18,-23.96368902847871,-112.54039196539908,188.70895833259252,133.38605289667385,1046.9100353131523,33.77313550657259,53.96774786193318,38.8254595323756,4,2
18,46.94958540350109,-36.29430145112306,183.64256145,108.51682972698964,929.2078148011556,39.37823582131603,23.116408957509744,412.3596284012444,3,2
1,-2.6328788695450385,120.78357403660982,221.29902162470603,85.7698571731179,996.235787669836,-8.329799582882703,90.3046294056094,451.00383865440335,1,0
8,-53.80497208691173,28.036027170019565,225.7738470373008,174.19993527816996,991.4071542410456,-5.842854959086549,33.31228059495703,201.61133835488388,2,2
12,-67.60379215670162,125.02772404063222,162.3638906098476,301.9237991647436,951.0681367379792,26.58421320129732,92.11950919251964,243.7159469520624,2,1
14,-27.89084352202976,117.56425840148268,115.11451321354347,87.21435475052189,972.8070438126553,-8.05370666497546,86.36354111392443,368.062604857637,5,0
2,-65.24061993447486,146.69352250289387,155.91609008762902,237.5028503933906,935.3079252989958,-9.431560438993994,72.77478306297752,96.72419183546354,3,3
10,89.68841571673235,-137.80058824995058,121.85102534057258,91.5093438452377,1001.567213362197,17.253581696302604,87.67285783504036,7.237978434856074,3,2
20,-81.14598175823603,-127.72254907673435,105.47121680592228,51.15004334910251,962.7361065510456,16.47319444796754,40.78276942403237,426.8153395659171,5,0
13,-10.594152113566224,-150.1887495711411,160.31507555543334,339.5958858597515,903.5325145468576,20.675036660555133,88.46663560685397,328.1079587431442,1,1
7,-8.623165969730849,156.6967827943554,181.58683483261387,227.9648646086116,1042.6177834610914,-9.295841646111082,64.93062952969426,340.5522330881602,2,3
17,-35.8862528552984,-8.941541623958472,168.11425738207885,37.65464189308828,975.212873590866,15.164834294875565,34.17264063724925,289.1231273017985,2,0
18,12.843281827250166,-156.84289794631866,240.8839042726639,227.7518390717692,1005.8450819551916,4.334194006277073,40.36462951280573,280.48901375883014,5,3
15,-63.00413565272196,-64.24923509494516,109.72722371079296,63.4849256441496,929.5394985267048,27.8029931437032,83.18815399452998,487.2585108589695,1,0
1,51.10422850570205,-53.491449193211935,124.46833701093485,319.6067342096042,919.0844576874056,7.410287666035572,87.4181218198744,315.0322513610723,2,1
7,-30.159410715425103,111.4415364516326,183.52856464471077,89.08949400955446,1035.3632894469847,7.8297739542066225,89.98145596380708,69.84128734695899,3,0
21,16.441666163755514,84.77168118153224,170.0717255007214,290.44723775496567,988.6398784978344,22.71168635800868,34.75097477574156,133.7648663737352,2,1
5,38.81506249205268,68.17933784252486,50.37267706747271,71.71028414202007,974.0026307824496,23.033273761596973,92.16174206299462,138.66652190449213,5,0
11,70.027581184229,-172.12912106710365,112.45709370534824,200.98451817310297,978.1725053481166,-7.084946023065144,59.50525219011194,104.50433644196757,2,3
14,60.44173856139602,147.85048671349637,100.7523704937275,328.4383239848933,935.4303895807628,21.30022337172224,99.45686804195408,432.0626781713094,5,1
7,19.495625058640726,-102.40010391033304,217.98297732920312,106.5609442373168,1036.9029552769089,22.892613507289184,58.11654505757251,260.4002278344424,4,2
3,-20.08922753090036,46.462105689364,223.2497461769858,29.30304008845628,932.1360276905572,12.876182230091995,40.170737036605225,239.1570918943152,1,0
14,0.5768406134935162,-157.7451445158891,106.77862820623164,198.93310919460063,923.7009416750998,31.39326094541245,24.78185866612339,493.4854284747808,2,3
19,48.37226280818447,-150.6506069260604,70.41423072550728,62.039006345233936,1039.506883178331,-9.544995380768936,73.19831929488102,20.23250823262929,4,0
16,67.95819766070514,-176.55217339315604,91.04038941173988,262.20409137261225,938.6360784454604,38.41873693694593,20.399302611278543,224.9658151960641,5,3
12,-71.31925292819906,23.73395203631901,85.31367978381179,212.69561520460772,1029.3727078334657,8.801247004373582,86.8807081842931,107.10152210678024,2,3
17,-20.725872751250375,46.5766810620857,97.48707185701792,124.69503925769293,1015.8769211244356,19.78491796416767,44.86200993951716,213.66452355965072,2,2
1,49.70098771443011,-161.83357083603764,96.92898045948306,254.03515619803488,957.2915426337696,-8.283731384578443,73.26917295921844,80.96949835958017,4,3
